No,date,AQI,PM2.5,O3,NO2,SO2,PM10,CO,TEMP,WSPEED,WDIR,TRAFFIC_4653
293,2017-01-13T05:00:00,43,7.3,7,10,0,16.4,0.1,20.9,0.7,31,558
294,2017-01-13T06:00:00,44,10.3,8,16,0,30.8,0.2,21.3,0.4,340,1643
295,2017-01-13T07:00:00,44,5.7,1,19,0,27.5,0.3,19.1,0.6,70,1983
296,2017-01-13T08:00:00,43,1.1,2,21,0,22.3,0.3,19.4,0.2,27,2264
297,2017-01-13T09:00:00,42,1.0,3,20,1,17.6,0.4,21.2,0.6,354,2251
298,2017-01-13T10:00:00,41,4.3,8,21,0,4.1,0.4,25.1,1,351,2072
299,2017-01-13T11:00:00,38.41,13.9,24,9,0,35.4,0.2,26.9,1.8,2,2285
300,2017-01-13T12:00:00,51,20.4,24,11,0,29.3,0.3,28,1.4,353,2160
301,2017-01-13T13:00:00,46,18.3,25,9,0,28.2,0.3,28.1,2.5,296,2222
302,2017-01-13T14:00:00,48,13.7,25,7,0,38.6,0.3,26.1,2.6,312,2348
303,2017-01-13T15:00:00,44,8.0,18,4,0,35.1,0.4,23.9,2.8,317,2368
304,2017-01-13T16:00:00,40,1.7,9,10,0,16.7,0.6,23.1,0.9,333,2534
305,2017-01-13T17:00:00,37,0.3,6,10,0,0.0,0.5,21.9,2,227,2609
306,2017-01-13T18:00:00,36,7.7,8,8,0,7.2,0.4,20.6,1.8,242,2248
307,2017-01-13T19:00:00,36,13.4,7,10,1,19.2,0.3,21.4,1.5,246,1578
308,2017-01-13T20:00:00,38.41,17.8,17,4,1,8.4,0.3,21.3,2,218,1173
309,2017-01-13T21:00:00,49,19.7,16,5,1,16.5,0.2,20.6,2.2,230,1077
310,2017-01-13T22:00:00,43,17.2,12,7,1,20.9,0.2,19.5,1.3,238,966
311,2017-01-13T23:00:00,36,14.0,7,11,2,21.8,0.1,18.7,1,252,697
312,2017-01-14T00:00:00,36,11.7,4,14,5,25.6,0.1,17.9,1.2,249,433
313,2017-01-14T01:00:00,37,10.3,15.22,9.64,0.41,19.2,0.22,17.1,1.3,278,279
314,2017-01-14T02:00:00,38,9.5,13,4,0,17.3,0.1,16.4,1.7,283,217
315,2017-01-14T03:00:00,38,9.0,13,3,0,17.6,0.1,16,2,294,157
316,2017-01-14T04:00:00,39,8.3,12,3,0,19.1,0.1,15.7,1.5,306,180
317,2017-01-14T05:00:00,38,5.7,12,3,0,21.0,0.1,15,1.1,313,289
318,2017-01-14T06:00:00,38,5.5,8,6,0,21.0,0.1,13.9,0.5,354,709
319,2017-01-14T07:00:00,38,5.4,8,7,0,21.5,0.1,15.4,1.5,306,912
320,2017-01-14T08:00:00,38,6.0,13,3,0,25.2,0.1,17.5,2.3,274,1431
321,2017-01-14T09:00:00,40,6.9,15,2,0,22.9,0.1,18.7,3.1,264,1709
322,2017-01-14T10:00:00,40,9.0,15,3,0,25.5,0.1,19.2,2.8,252,2184
323,2017-01-14T11:00:00,40,10.8,15,3,0,19.4,0.1,19.8,2.8,265,2544
324,2017-01-14T12:00:00,39,11.6,15,3,0,22.3,0.1,19.9,3,257,2626
325,2017-01-14T13:00:00,38,11.2,16,3,1,15.4,0.1,21.2,2.7,257,2469
326,2017-01-14T14:00:00,37,8.6,17,3,0,15.4,0.2,23,3.5,251,2191
327,2017-01-14T15:00:00,37,7.3,16,2,0,14.6,0.2,23.6,3.3,245,2368
328,2017-01-14T16:00:00,38,8.7,16,3,1,10.9,0.1,23.2,3.4,236,2222
329,2017-01-14T17:00:00,39,7.0,15,3,1,16.6,0.2,22.9,3.7,225,2230
330,2017-01-14T18:00:00,39,7.5,15,2,1,17.6,0.2,22.2,3.6,221,2005
331,2017-01-14T19:00:00,38,9.0,14,3,1,23.1,0.2,20.6,2.8,215,1596
332,2017-01-14T20:00:00,39,14.3,14,3,1,14.5,0.2,19.3,2.8,218,1076
333,2017-01-14T21:00:00,38,12.9,13,3,1,28.6,0.1,18.3,2.1,212,1008
334,2017-01-14T22:00:00,37,10.8,13,3,1,10.7,0.1,17.8,2.4,227,961
335,2017-01-14T23:00:00,36,11.6,12,4,1,14.1,0.1,16.9,2.1,246,796
336,2017-01-15T00:00:00,36,10.1,9,7,2,16.6,0.1,16.6,1.4,240,654
337,2017-01-15T01:00:00,36,7.8,15.22,9.64,0.41,18.8,0.22,16.5,1.6,236,459
338,2017-01-15T02:00:00,35,5.9,7,9,4,20.7,0.1,16.3,1.2,246,264
339,2017-01-15T03:00:00,35,6.5,2,15,11,26.0,0.1,15.9,1.2,255,225
340,2017-01-15T04:00:00,35,9.1,6,9,5,23.0,0.1,15.6,1.3,261,180
341,2017-01-15T05:00:00,36,11.4,6,9,6,24.8,0.1,15.5,1.4,264,198
342,2017-01-15T06:00:00,37,11.4,7,10,5,25.6,0.1,15.5,1.4,265,412
343,2017-01-15T07:00:00,37,8.2,10,8,3,26.4,0.1,16,1.1,241,535
344,2017-01-15T08:00:00,38,7.3,13,5,1,26.2,0.1,16.4,1.7,227,936
345,2017-01-15T09:00:00,38,7.3,14,3,1,19.6,0.1,17.6,1,200,1389
346,2017-01-15T10:00:00,37,7.5,14,4,2,25.2,0.1,18,1.3,205,1763
347,2017-01-15T11:00:00,37,10.1,16,2,1,17.4,0.1,18.8,1,196,2092
348,2017-01-15T12:00:00,37,11.0,19,2,0,17.2,0.1,20.2,1.5,202,2324
349,2017-01-15T13:00:00,37,10.2,23,2,1,15.9,0.2,21.7,1.3,199,2097
350,2017-01-15T14:00:00,37,10.0,26,2,1,17.2,0.2,22.6,1.6,212,2096
351,2017-01-15T15:00:00,38,10.1,28,2,0,17.8,0.2,23.6,1.8,194,2174
352,2017-01-15T16:00:00,38,7.8,29,2,1,19.2,0.3,23.5,1.8,219,2087
353,2017-01-15T17:00:00,38,7.3,26,3,0,22.9,0.3,23.5,2.1,209,2054
354,2017-01-15T18:00:00,38,8.3,20,3,0,22.2,0.3,22.4,2.3,202,1673
355,2017-01-15T19:00:00,38,12.2,16,4,2,21.9,0.3,20.9,1.5,193,1364
356,2017-01-15T20:00:00,43,17.1,13,5,1,22.2,0.2,18.9,1.3,201,1171
357,2017-01-15T21:00:00,41,16.5,12,5,0,16.1,0.2,17.7,1.1,201,1024
358,2017-01-15T22:00:00,40,13.2,8,8,0,14.0,0.1,16.6,0.8,157,850
359,2017-01-15T23:00:00,40,11.2,6,9,0,15.3,0.1,15.4,0.6,176,597
360,2017-01-16T00:00:00,39,7.6,6,9,0,13.6,0.1,14.6,0.6,148,296
361,2017-01-16T01:00:00,39,5.2,15.22,9.64,0.41,11.9,0.22,13.6,0.4,148,157
362,2017-01-16T02:00:00,38,4.4,5,8,0,11.5,0.1,12.9,0.1,106,100
363,2017-01-16T03:00:00,38,2.6,3,8,0,9.4,0.1,12,0.2,316,93
364,2017-01-16T04:00:00,37,3.7,1,8,0,9.4,0.2,11.4,0.3,303,227
365,2017-01-16T05:00:00,36,4.4,0,8,0,10.9,0.2,11.1,0.3,63,555
366,2017-01-16T06:00:00,34,3.1,0,7,0,11.0,0.2,10.8,0.5,90,1709
367,2017-01-16T07:00:00,34,2.7,1,8,0,20.3,0.3,12.4,0.6,79,2052
368,2017-01-16T08:00:00,32,0.4,15.22,9.64,0.41,18.9,0.22,15.7,1.1,32,2086
369,2017-01-16T09:00:00,31,0.0,15.22,9.64,0.41,17.9,0.22,18.9,1.1,40,2173
370,2017-01-16T10:00:00,30,1.0,15.22,9.64,0.41,23.3,0.22,21.7,0.6,50,2426
371,2017-01-16T11:00:00,29,6.4,15.22,9.64,0.41,20.3,0.22,24.4,0.5,77,2228
372,2017-01-16T12:00:00,29,9.5,15.22,9.64,0.41,20.0,0.22,28,0.6,42,2153
373,2017-01-16T13:00:00,29,7.6,15.22,9.64,0.41,21.7,0.22,30.4,0.7,156,2246
374,2017-01-16T14:00:00,28,5.0,15.22,9.64,0.41,19.6,0.22,32.3,0.8,141,2205
375,2017-01-16T15:00:00,27,4.5,15.22,9.64,0.41,15.3,0.22,34,0.8,155,2467
376,2017-01-16T16:00:00,37,4.9,15.22,9.64,0.41,29.3,0.22,35,1.2,196,2521
377,2017-01-16T17:00:00,67,6.6,67,10,0,23.0,0.2,35.2,0.9,181,2597
378,2017-01-16T18:00:00,69,10.8,69,9,0,19.8,0.1,35.8,0.5,166,2322
379,2017-01-16T19:00:00,53,14.2,49,17,0,42.6,0.2,32.3,1,206,1518
380,2017-01-16T20:00:00,47,18.9,47,13,0,31.6,0.2,29.6,0.7,147,1111
381,2017-01-16T21:00:00,47,18.8,35,17,0,31.0,0.2,26.6,0.2,84,800
382,2017-01-16T22:00:00,44,17.6,21,23,1,33.2,0.3,24.9,0.6,304,722
383,2017-01-16T23:00:00,47,15.6,8,34,2,37.4,0.3,24.6,0.7,265,517
384,2017-01-17T00:00:00,35,14.0,9,24,1,25.6,0.2,22.5,0.5,10,308
385,2017-01-17T01:00:00,31,9.1,15.22,9.64,0.41,22.0,0.22,21.4,0.2,60,142
386,2017-01-17T02:00:00,32,9.6,4,28,1,21.6,0.3,20.3,0.3,52,105
387,2017-01-17T03:00:00,38.41,12.3,9,22,1,1.9,0.2,20.4,0.7,41,73
388,2017-01-17T04:00:00,34,12.8,32,9,0,18.9,0.0,24.8,1.7,9,220
389,2017-01-17T05:00:00,36,11.8,33,7,0,16.4,0.0,24.3,1.1,5,692
390,2017-01-17T06:00:00,37,11.2,26,16,0,21.9,0.0,24.6,0.7,315,1870
391,2017-01-17T07:00:00,51,12.3,10,33,1,41.0,0.2,24.2,0.5,255,2196
392,2017-01-17T08:00:00,41,12.1,19,23,1,23.1,0.2,27.2,1.1,316,2132
393,2017-01-17T09:00:00,48,9.5,33,14,0,38.0,0.1,30.6,1.2,321,2119
394,2017-01-17T10:00:00,50,6.7,41,10,0,39.6,0.2,32.5,1.8,12,2245
395,2017-01-17T11:00:00,44,8.0,44,5,0,11.6,0.2,36.8,2.5,320,2262
396,2017-01-17T12:00:00,46,9.0,46,7,0,35.6,0.2,37.9,2.1,290,2365
397,2017-01-17T13:00:00,57,11.1,57,14,3,35.1,0.2,35.9,2.6,207,2054
398,2017-01-17T14:00:00,57,12.3,57,6,0,15.9,0.2,37.1,1.9,198,2184
399,2017-01-17T15:00:00,56,12.3,56,6,0,17.4,0.2,37.6,1.1,180,2368
400,2017-01-17T16:00:00,64,9.7,64,4,0,18.6,0.2,38.8,0.6,194,2359
401,2017-01-17T17:00:00,59,7.8,59,6,0,31.5,0.2,38.4,2.1,175,2680
402,2017-01-17T18:00:00,48,9.7,47,9,0,27.6,0.3,34.7,1.8,162,2243
403,2017-01-17T19:00:00,51,13.3,34,12,0,41.0,0.3,31.8,1.6,190,1436
404,2017-01-17T20:00:00,47,17.1,27,9,2,35.9,0.2,25.1,3.1,225,1232
405,2017-01-17T21:00:00,47,18.9,29,6,1,12.7,0.2,25.1,2.3,201,1109
406,2017-01-17T22:00:00,48,18.9,28,4,1,25.9,0.1,23.2,2.5,203,822
407,2017-01-17T23:00:00,48,16.2,25,3,0,18.6,0.1,22.1,1.3,216,532
408,2017-01-18T00:00:00,48,14.3,23,4,0,20.9,0.1,21.2,0.7,250,279
409,2017-01-18T01:00:00,48,10.2,15.22,9.64,0.41,18.5,0.22,20.7,1,234,149
410,2017-01-18T02:00:00,47,6.5,23,4,1,26.7,0.1,20.4,1.4,227,110
411,2017-01-18T03:00:00,46,2.9,22,3,1,13.9,0.1,20.4,1.2,194,92
412,2017-01-18T04:00:00,44,2.4,17,2,0,11.2,0.1,19.6,1.8,194,171
413,2017-01-18T05:00:00,43,5.4,15,3,1,8.4,0.0,18.6,2.3,195,579
414,2017-01-18T06:00:00,43,9.1,11,5,1,13.1,0.0,16.6,3,203,1810
415,2017-01-18T07:00:00,42,9.5,10,5,0,2.8,0.0,16.2,2.6,202,1774
416,2017-01-18T08:00:00,42,10.7,10,5,0,12.6,0.0,17.5,2.3,196,1787
417,2017-01-18T09:00:00,42,8.7,13,3,0,17.4,0.0,19.1,3,201,1937
418,2017-01-18T10:00:00,42,5.7,15,2,0,19.4,0.0,20.2,2.9,199,2083
419,2017-01-18T11:00:00,42,7.0,15,2,0,26.9,0.0,20.4,3,209,2407
420,2017-01-18T12:00:00,42,9.4,16,2,0,18.9,0.0,21,3.3,205,2365
421,2017-01-18T13:00:00,41,8.7,18,2,0,17.2,0.0,22.1,3.2,207,2325
422,2017-01-18T14:00:00,40,5.7,19,2,0,19.3,0.0,22.8,3,192,2538
423,2017-01-18T15:00:00,38,3.7,19,2,0,16.6,0.1,22.8,3.4,193,2568
424,2017-01-18T16:00:00,38,4.8,18,2,0,26.4,0.1,22.7,2.9,200,2725
425,2017-01-18T17:00:00,38,6.9,17,2,0,24.1,0.1,22,3,196,2785
426,2017-01-18T18:00:00,38,9.3,16,3,0,26.7,0.1,20.9,3,196,2583
427,2017-01-18T19:00:00,38,13.4,16,3,0,18.8,0.1,19.5,2.4,188,1740
428,2017-01-18T20:00:00,45,17.8,14,3,0,19.8,0.0,17.5,1.9,169,1255
429,2017-01-18T21:00:00,37,14.6,13,3,0,25.1,0.0,16.3,1.7,158,1011
430,2017-01-18T22:00:00,36,11.5,12,3,0,21.7,0.0,15.4,1.7,165,859
431,2017-01-18T23:00:00,34,8.7,11,3,0,19.5,0.0,14.7,1.3,161,533
432,2017-01-19T00:00:00,33,6.4,8,6,0,18.7,0.0,13.9,0.8,162,309
433,2017-01-19T01:00:00,43,6.9,15.22,9.64,0.41,34.7,0.22,12.4,0.2,172,155
434,2017-01-19T02:00:00,34,11.6,4,9,0,21.1,0.1,11.9,0.4,164,108
435,2017-01-19T03:00:00,35,10.6,2,10,0,17.9,0.1,11.1,0.1,309,114
436,2017-01-19T04:00:00,36,8.5,1,10,0,14.2,0.1,10.3,0.1,318,160
437,2017-01-19T05:00:00,36,7.0,0,11,0,15.8,0.1,10,0.3,286,608
438,2017-01-19T06:00:00,36,7.2,0,11,1,18.5,0.2,9.8,0.2,356,2019
439,2017-01-19T07:00:00,37,6.8,1,14,1,29.4,0.3,12.2,0.4,176,2115
440,2017-01-19T08:00:00,35,6.8,15.22,10,1,27.2,0.2,15.6,1.3,165,2032
441,2017-01-19T09:00:00,34,5.1,15.22,7,2,14.5,0.1,17.9,1.3,162,2193
442,2017-01-19T10:00:00,37,4.9,15.22,7,1,29.6,0.1,20.1,1.6,178,2291
443,2017-01-19T11:00:00,34,4.5,15.22,7,1,27.0,0.2,21.8,1.2,199,2453
444,2017-01-19T12:00:00,41,7.0,15.22,6,1,32.6,0.3,23.7,1.2,197,2465
445,2017-01-19T13:00:00,48,9.4,15.22,9.64,0.41,38.4,0.22,23.5,2.3,224,2361
446,2017-01-19T14:00:00,44,11.6,25,6,3,35.3,0.3,24.4,2,225,2455
447,2017-01-19T15:00:00,45,12.6,29,6,3,36.0,0.3,25.3,1.8,202,2401
448,2017-01-19T16:00:00,46,13.7,31,6,2,36.8,0.3,25.3,2.2,215,2631
449,2017-01-19T17:00:00,48,15.1,30,7,1,38.7,0.3,24,2,216,2693
450,2017-01-19T18:00:00,43,15.9,29,8,1,34.0,0.3,24.8,2,212,2137
451,2017-01-19T19:00:00,44,13.9,27,9,2,35.2,0.3,23.2,1.8,229,1467
452,2017-01-19T20:00:00,43,14.1,21,10,1,34.1,0.3,22,1,237,1073
453,2017-01-19T21:00:00,41,15.3,15,13,1,32.4,0.3,21.6,0.7,270,1056
454,2017-01-19T22:00:00,40,14.3,9,17,1,30.9,0.3,20.6,0.5,305,839
455,2017-01-19T23:00:00,46,11.3,2,23,3,36.9,0.3,19.8,0.7,297,522
456,2017-01-20T00:00:00,40,8.4,4,18,2,31.4,0.2,19.5,0.4,333,353
457,2017-01-20T01:00:00,40,6.0,15.22,9.64,0.41,31.7,0.22,19.7,0.4,264,198
458,2017-01-20T02:00:00,88,8.0,7,11,1,70.1,0.1,18.7,3.1,234,144
459,2017-01-20T03:00:00,38,4.0,12,3,0,15.2,0.1,17.8,0.5,245,127
460,2017-01-20T04:00:00,37,0.4,16,4,0,7.2,0.1,17.1,0.1,28,200
461,2017-01-20T05:00:00,36,1.7,16,6,0,3.6,0.1,17,1.5,37,518
462,2017-01-20T06:00:00,36,3.4,16,8,0,5.5,0.1,16.7,2.1,33,1815
463,2017-01-20T07:00:00,35,4.4,8,14,0,18.3,0.2,17.5,1,333,1943
464,2017-01-20T08:00:00,35,5.1,16,11,0,14.4,0.2,18.6,2,316,2263
465,2017-01-20T09:00:00,38.41,6.1,12,13,0,9.5,0.2,18.9,1.9,271,2228
466,2017-01-20T10:00:00,36,6.5,14,7,1,0.0,0.1,18.6,3.1,256,2297
467,2017-01-20T11:00:00,36,6.4,18,8,0,6.4,0.1,19,2.8,242,2410
468,2017-01-20T12:00:00,36,4.2,21,4,0,9.1,0.1,17.7,3.5,215,2139
469,2017-01-20T13:00:00,35,3.3,22,3,0,8.1,0.1,19.7,3.4,216,2407
470,2017-01-20T14:00:00,33,1.6,22,2,0,0.0,0.1,21.2,4.3,223,2450
471,2017-01-20T15:00:00,31,3.1,19,2,0,20.6,0.1,20.5,5,213,2587
472,2017-01-20T16:00:00,30,6.5,16,2,0,15.9,0.1,20,4.2,211,2699
473,2017-01-20T17:00:00,28,6.1,17,2,0,15.2,0.1,19.9,4.4,203,2854
474,2017-01-20T18:00:00,27,7.4,17,2,0,13.4,0.0,18.8,4.2,207,2447
475,2017-01-20T19:00:00,26,8.4,16,2,0,17.4,0.0,17.7,3.3,203,1767
476,2017-01-20T20:00:00,25,9.5,17,2,0,20.3,0.0,17.1,3.3,202,1344
477,2017-01-20T21:00:00,24,8.8,17,2,0,9.7,0.0,16.7,2.7,198,1089
478,2017-01-20T22:00:00,23,7.0,18,2,0,13.9,0.0,16.7,2,191,953
479,2017-01-20T23:00:00,22,5.8,19,2,0,13.4,0.0,16.6,2.3,197,774
480,2017-01-21T00:00:00,21,3.6,19,2,0,7.6,0.0,16.5,2.2,195,632
481,2017-01-21T01:00:00,38.41,4.5,15.22,9.64,0.41,12.5,0.22,16.3,1.6,186,332
482,2017-01-21T02:00:00,20,4.2,19,2,0,8.2,0.1,16,1.6,187,213
483,2017-01-21T03:00:00,20,3.8,19,2,0,11.3,0.1,15.9,1.3,174,149
484,2017-01-21T04:00:00,21,4.7,17,2,0,11.9,0.1,15.6,0.9,151,142
485,2017-01-21T05:00:00,22,4.6,14,3,0,11.9,0.1,15.5,0.7,144,288
486,2017-01-21T06:00:00,22,3.9,12,5,0,13.8,0.1,15.4,0.4,189,697
487,2017-01-21T07:00:00,22,4.9,9,8,1,14.4,0.1,15.8,0.3,207,965
488,2017-01-21T08:00:00,22,5.0,8,10,2,17.6,0.1,16.1,0.5,224,1307
489,2017-01-21T09:00:00,24,4.1,8,8,2,19.1,0.1,16.6,1.4,213,1866
490,2017-01-21T10:00:00,21,3.5,14,3,1,11.3,0.2,18.7,1.7,196,2127
491,2017-01-21T11:00:00,20,3.4,17,2,0,12.5,0.1,20.4,2,213,2185
492,2017-01-21T12:00:00,21,4.4,15,2,0,16.9,0.1,20.6,2.2,215,2384
493,2017-01-21T13:00:00,21,4.9,16,2,0,9.4,0.1,21.4,2,211,1968
494,2017-01-21T14:00:00,21,4.3,18,2,0,9.3,0.1,22.6,1.9,200,2238
495,2017-01-21T15:00:00,21,1.7,20,2,0,11.6,0.2,23.5,2,199,2252
496,2017-01-21T16:00:00,21,2.2,21,3,0,5.2,0.2,23.9,2.3,206,2139
497,2017-01-21T17:00:00,21,3.2,21,2,0,4.9,0.2,24.3,1.6,186,2093
498,2017-01-21T18:00:00,22,5.2,21,2,0,17.3,0.2,24.3,1.7,181,1845
499,2017-01-21T19:00:00,23,5.1,14,4,1,18.7,0.2,21.7,2,202,1571
500,2017-01-21T20:00:00,19,6.1,13,4,0,15.3,0.2,19.7,1.5,196,1112
501,2017-01-21T21:00:00,19,7.4,9,7,1,6.5,0.1,18.5,0.7,173,996
502,2017-01-21T22:00:00,18,5.5,6,9,0,10.6,0.1,17.5,0.8,170,941
503,2017-01-21T23:00:00,18,5.8,4,11,1,10.5,0.1,16.4,0.5,173,957
504,2017-01-22T00:00:00,18,6.3,2,11,1,11.3,0.2,15.5,0.3,196,742
505,2017-01-22T01:00:00,18,2.8,15.22,9.64,0.41,9.9,0.22,14.6,0.3,248,441
506,2017-01-22T02:00:00,17,1.4,1,11,0,8.2,0.2,14.2,0.7,227,269
507,2017-01-22T03:00:00,17,1.1,1,10,0,5.3,0.2,13.3,0.3,341,182
508,2017-01-22T04:00:00,16,2.7,0,9,0,4.9,0.2,12.5,0.3,358,198
509,2017-01-22T05:00:00,16,4.0,0,8,0,6.0,0.2,11.8,0.2,9,209
510,2017-01-22T06:00:00,16,4.0,0,6,0,6.7,0.2,11.5,0.4,84,357
511,2017-01-22T07:00:00,18,1.9,2,5,0,14.4,0.2,12.7,0.5,48,505
512,2017-01-22T08:00:00,27,0.3,5,6,0,21.6,0.2,15.6,0.5,95,824
513,2017-01-22T09:00:00,15,2.1,10,4,1,3.3,0.1,18.8,0.6,76,1487
514,2017-01-22T10:00:00,15,3.6,15,4,0,10.0,0.1,21.6,0.7,105,1916
515,2017-01-22T11:00:00,22,2.7,22,4,0,11.2,0.2,24.1,0.6,161,1917
516,2017-01-22T12:00:00,31,1.5,31,5,0,9.2,0.2,27,0.4,89,1910
517,2017-01-22T13:00:00,41,1.7,41,5,0,16.0,0.3,28.9,0.7,128,1831
518,2017-01-22T14:00:00,48,2.4,48,6,1,25.4,0.4,30.2,1.2,184,1616
519,2017-01-22T15:00:00,50,3.9,50,7,1,21.8,0.4,31,1.8,204,1774
520,2017-01-22T16:00:00,47,7.5,47,7,1,26.2,0.4,31.5,2,202,1796
521,2017-01-22T17:00:00,41,10.1,41,6,1,25.2,0.4,30.7,2.2,207,1771
522,2017-01-22T18:00:00,44,10.1,44,6,2,16.0,0.4,31.5,1.6,173,1432
523,2017-01-22T19:00:00,38,10.6,38,7,2,22.4,0.4,29.9,1.6,142,1120
524,2017-01-22T20:00:00,42,16.6,32,6,1,27.6,0.3,26.9,1.2,131,1029
525,2017-01-22T21:00:00,52,20.6,26,7,1,29.8,0.3,24.9,0.4,85,928
526,2017-01-22T22:00:00,40,16.0,14,13,1,23.5,0.4,23.5,0.5,290,811
527,2017-01-22T23:00:00,37,11.4,5,21,1,29.6,0.4,22.7,0.8,307,464
528,2017-01-23T00:00:00,25,8.4,8,15,1,20.0,0.3,21.9,0.8,309,279
529,2017-01-23T01:00:00,26,8.2,15.22,9.64,0.41,21.0,0.22,21,0.1,20,178
530,2017-01-23T02:00:00,26,7.0,4,14,1,19.8,0.2,20.8,0.2,58,128
531,2017-01-23T03:00:00,28,8.8,2,15,1,17.3,0.2,20.6,0.3,71,95
532,2017-01-23T04:00:00,36,14.3,6,13,1,13.8,0.1,20.4,0.4,52,180
533,2017-01-23T05:00:00,37,14.9,9,6,0,9.6,0.1,20.5,0.6,59,549
534,2017-01-23T06:00:00,33,12.0,7,8,0,16.5,0.1,20.5,0.5,71,1654
535,2017-01-23T07:00:00,34,9.9,2,17,1,22.0,0.2,21.3,0.6,58,1999
536,2017-01-23T08:00:00,36,9.8,4,19,1,28.5,0.3,23.7,0.8,68,2000
537,2017-01-23T09:00:00,37,9.6,10,21,1,28.8,0.3,27.1,0.7,49,2078
538,2017-01-23T10:00:00,39,10.6,25,21,1,31.2,0.3,31.2,0.9,46,2051
539,2017-01-23T11:00:00,44,11.0,44,12,0,9.6,0.3,34.2,0.9,39,1966
540,2017-01-23T12:00:00,53,10.7,53,8,0,26.7,0.2,35.7,2.1,7,1865
541,2017-01-23T13:00:00,56,10.0,56,6,0,25.4,0.3,36,2,326,1763
542,2017-01-23T14:00:00,52,9.7,52,6,0,5.6,0.3,35.5,2.2,325,2136
543,2017-01-23T15:00:00,48,8.5,48,5,0,0.0,0.2,35.5,1.3,286,2139
544,2017-01-23T16:00:00,57,6.7,57,7,0,8.8,0.3,37.3,2,308,2274
545,2017-01-23T17:00:00,57,6.3,57,6,0,12.9,0.2,37.2,2.2,309,2346
546,2017-01-23T18:00:00,57,6.1,57,8,0,17.1,0.3,36.8,1.5,303,1866
547,2017-01-23T19:00:00,109,10.9,61,6,0,86.8,0.3,27.6,4,212,1227
548,2017-01-23T20:00:00,60,17.8,39,5,0,47.8,0.3,24.1,2.3,213,1081
549,2017-01-23T21:00:00,42,16.9,26,10,0,20.9,0.3,22.5,0.6,204,822
550,2017-01-23T22:00:00,42,9.4,24,8,1,11.9,0.3,22.2,0.8,48,630
551,2017-01-23T23:00:00,40,5.3,25,7,0,18.2,0.2,22.5,0.4,23,385
552,2017-01-24T00:00:00,40,5.5,23,6,0,11.8,0.2,22.6,0.8,37,211
553,2017-01-24T01:00:00,40,6.5,15.22,9.64,0.41,10.2,0.22,23.4,1.7,28,148
554,2017-01-24T02:00:00,40,7.5,23,7,0,16.5,0.2,24,0.2,18,92
555,2017-01-24T03:00:00,40,6.9,19,7,0,14.0,0.2,24.1,0.7,284,97
556,2017-01-24T04:00:00,38,6.3,17,6,0,17.3,0.2,23.3,2.6,243,171
557,2017-01-24T05:00:00,37,6.3,18,5,1,0.0,0.1,21.6,3.3,245,610
558,2017-01-24T06:00:00,36,7.6,13,8,1,0.0,0.1,21,2.9,240,2023
559,2017-01-24T07:00:00,36,8.3,10,7,1,6.9,0.0,20,2.9,245,2038
560,2017-01-24T08:00:00,35,6.1,11,6,1,7.9,0.0,19.9,2.8,236,1824
561,2017-01-24T09:00:00,34,4.3,13,5,1,15.2,0.0,20.6,2.8,230,2440
562,2017-01-24T10:00:00,33,3.6,15,3,0,17.7,0.0,20.5,2.7,213,2331
563,2017-01-24T11:00:00,32,5.6,18,2,0,8.6,0.0,21.8,3.1,215,2398
564,2017-01-24T12:00:00,31,5.8,20,2,0,18.5,0.0,23.1,2.8,208,2508
565,2017-01-24T13:00:00,35,4.8,20,2,0,27.7,0.0,23.8,2.8,199,2352
566,2017-01-24T14:00:00,30,4.8,18,2,0,20.4,0.1,23.5,3,194,2287
567,2017-01-24T15:00:00,29,5.8,18,2,0,8.0,0.1,23.6,2.9,199,2700
568,2017-01-24T16:00:00,29,6.0,18,2,0,0.0,0.1,23.7,2.7,193,2552
569,2017-01-24T17:00:00,29,8.1,17,2,0,16.79,0.1,22.8,2.8,201,2458
570,2017-01-24T18:00:00,30,8.4,15,3,0,16.79,0.1,21.9,2.8,198,2374
571,2017-01-24T19:00:00,30,11.8,15,2,0,16.79,0.0,20,2.7,199,1786
572,2017-01-24T20:00:00,41,16.2,14,2,0,16.79,0.0,18.6,2.5,196,1250
573,2017-01-24T21:00:00,38,15.2,13,3,0,16.79,0.0,17.7,2,187,1136
574,2017-01-24T22:00:00,30,11.5,12,4,0,16.79,0.0,16.7,1.3,159,879
575,2017-01-24T23:00:00,30,9.6,11,4,0,16.79,0.0,15.8,1,140,607
576,2017-01-25T00:00:00,30,5.6,10,5,0,16.79,0.0,15.1,0.9,139,327
577,2017-01-25T01:00:00,30,3.8,15.22,9.64,0.41,16.79,0.22,14.4,0.9,141,172
578,2017-01-25T02:00:00,30,6.5,8,5,0,16.79,0.1,13.3,0.5,149,106
579,2017-01-25T03:00:00,30,8.1,8,6,0,16.79,0.1,13,0.6,150,122
580,2017-01-25T04:00:00,31,10.3,5,8,0,16.79,0.1,12.4,0.3,109,204
581,2017-01-25T05:00:00,31,9.9,1,10,0,16.79,0.1,11.4,0.1,349,640
582,2017-01-25T06:00:00,32,9.0,0,11,0,16.79,0.2,10.9,0.2,35,2028
583,2017-01-25T07:00:00,32,8.9,0,14,1,16.79,0.3,13,0.6,124,2348
584,2017-01-25T08:00:00,32,6.8,5,10,1,16.79,0.2,16.2,0.9,147,2345
